Otu9,Otu11,Otu34,Otu36,Otu39,Otu66,Otu72,Otu74,Otu91,Otu100,Otu134,Otu135,Otu139,Otu145,Otu149,Otu156,Otu188,Otu245,Otu246,Otu256,Otu257,Otu282,Otu292,Otu314,Otu316,Otu318,Otu354,Otu364,Otu370,Otu425,Otu436,Otu443,Otu468,Otu501,Otu513,Otu540,Otu596,Otu603,Otu702,Otu1029,class
0,0,0,0.705882,0,0,0,0,0,0.058824,0,0.235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romania
0,0.026182,0.000845,0,0.021115,0,0.052365,0.282095,0.027027,0.000845,0.112331,0,0.001689,0,0.001689,0.125,0.008446,0.040541,0,0,0,0.056588,0.007601,0.098818,0.004223,0,0.029561,0.005068,0.011824,0.047297,0,0.001689,0.002534,0,0,0.023649,0,0,0.007601,0.003378,Romania
0,0,0,0,0.022211,0.008299,0.013913,0,0.004638,0.000244,0.134733,0.003661,0.00537,0,0,0.037833,0.064437,0.022211,0,0,0.117647,0.023188,0.00122,0.368562,0,0,0,0.022455,0.077618,0.016598,0,0,0,0.04906,0.005858,0,0,0,0.000244,0,Romania
0.001308,0,0,0,0,0,0,0,0,0,0,0.001308,0,0.370177,0,0,0,0,0.028123,0,0,0,0,0.315893,0.061478,0,0.001962,0,0,0.137999,0.001308,0,0.000654,0,0,0,0,0,0.079791,0,Romania
0,0.002178,0,0,0.004791,0.002178,0,0,0.032666,0,0.077962,0.004355,0,0,0,0.001742,0.218641,0.00784,0,0,0.214721,0.081882,0.000436,0.11324,0,0.02831,0.024826,0.007404,0.027439,0.040941,0,0,0.002613,0.042683,0.011324,0,0,0.051829,0,0,Romania
0.047843,0.001569,0,0,0,0,0,0,0,0,0.000784,0,0,0.002353,0.106667,0.041569,0.051765,0.007059,0.036863,0.012549,0.083922,0,0.003137,0.505098,0.007059,0,0.018824,0,0,0.00549,0,0,0,0,0.029804,0,0,0.030588,0.007059,0,Romania
0,0.010629,0.002214,0,0,0,0.009743,0,0,0,0,0.001771,0.001329,0.229407,0.615589,0.007529,0,0.001771,0,0,0.004872,0,0,0,0,0.000443,0.077945,0,0,0,0.015058,0,0.0031,0,0.009743,0.003986,0.000443,0.0031,0.001329,0,Romania
0,0,0,0,0,0.017241,0.103448,0,0,0,0,0,0.87931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romania
0.001126,0,0,0.001877,0.000751,0,0,0.000375,0.000375,0,0.209459,0,0,0.118619,0.076201,0.087462,0.138138,0.041291,0.000751,0.052928,0.08033,0.007508,0.093844,0,0.006381,0,0.003754,0.002252,0.009384,0.016892,0,0.000375,0.004505,0.001502,0.006757,0,0,0.016517,0.02027,0.000375,Romania
0.071939,0,0,0.001262,0.029028,0.136306,0,0,0.051325,0,0.264619,0.002103,0,0.087926,0,0.05427,0.091292,0,0.004207,0,0.031973,0.041649,0,0.035339,0,0,0.004628,0.039966,0.000841,0.001262,0.02398,0.002945,0.009255,0.003786,0.008835,0,0.000841,0,0.000421,0,Romania
0.000897,0,0.012556,0,0.003587,0.125561,0,0,0.002242,0,0.336771,0.000897,0,0.065022,0.011211,0.015247,0.025112,0.012556,0.006278,0.03722,0.03139,0.015247,0.007623,0.127354,0.000897,0.015695,0.00852,0.026009,0.006726,0.03722,0,0,0.043049,0,0.011211,0,0.004036,0,0.009417,0.000448,Romania
0.003107,0.008433,0.000444,0.000444,0,0.010209,0.226365,0.000888,0,0,0.018198,0,0,0.335109,0.140257,0.007102,0.007989,0.002219,0.002219,0.001332,0.026631,0.004882,0,0.059476,0.006658,0,0.01154,0.000444,0.002219,0.008877,0.023968,0,0.07945,0.002663,0.00577,0,0.001775,0,0.001332,0,Romania
0.009339,0,0,0.001437,0.018678,0,0.010057,0,0.017241,0.000718,0.010776,0.002874,0,0.279454,0.005747,0.0625,0.023707,0.014368,0.007902,0.006466,0,0.040948,0.010057,0.16523,0.002874,0.012931,0.030891,0.041667,0.005747,0.035201,0.079741,0,0.054598,0,0.025144,0,0,0.020833,0.002874,0,Romania
0,0,0.019876,0.085714,0,0.001242,0.001242,0,0,0,0.135404,0,0,0.003727,0.110559,0.016149,0,0,0.01118,0.031056,0.06087,0.018634,0.037267,0.30559,0,0,0.021118,0.017391,0.008696,0.04472,0,0,0.003727,0.003727,0.032298,0.007453,0.001242,0.013665,0.007453,0,Romania
0,0.006076,0.065972,0,0.016493,0.092014,0.000868,0.130208,0,0,0.049479,0,0,0.310764,0,0.023438,0.002604,0,0.026042,0.013889,0.018229,0.036458,0.006944,0.065972,0.001736,0.003472,0.000868,0,0.005208,0,0,0,0.055556,0.003472,0.012153,0.010417,0.024306,0.010417,0.006944,0,Romania
0.150396,0,0,0.116095,0.029024,0,0,0,0.205805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010554,0,0.155673,0,0.327177,0,0,0,0.002639,0,0,0,0,0,0,0.002639,Romania
0.003834,0,0,0,0,0,0.011503,0.109663,0,0,0.006135,0,0.016104,0,0,0,0.298313,0,0,0,0.357362,0,0,0,0.007669,0,0.009202,0,0.078988,0,0,0,0,0.052147,0.04908,0,0,0,0,0,Romania
0.002193,0.153143,0.010599,0.000365,0.11038,0.0625,0,0.001096,0.005117,0,0.02924,0,0,0.000731,0,0.039474,0.209795,0.003289,0,0.008772,0,0.000365,0.020468,0.114766,0,0,0.004751,0.001096,0.001462,0.029971,0.018275,0,0.119518,0,0,0.043494,0.005482,0,0.003655,0,Romania
0.240209,0.287859,0,0.011749,0.007833,0.028721,0.001958,0,0.015666,0,0.063969,0,0,0.009791,0.022846,0.072454,0,0.00718,0.003916,0.009138,0,0.007833,0.000653,0,0.001305,0.009791,0.000653,0,0.001958,0.036554,0,0,0.016971,0.003916,0,0.015666,0.012402,0.107702,0.001305,0,Romania
0.012883,0.002863,0.001718,0.000859,0.072717,0.003149,0.000573,0.028342,0.045806,0,0.061265,0,0,0.235328,0.018322,0.015173,0.01231,0.066705,0.078729,0.01002,0.016891,0.021185,0.004294,0.093616,0.001145,0,0.003149,0.004294,0.004008,0.013742,0.036931,0.000573,0.070427,0.004008,0.024334,0.008016,0.014601,0.007443,0.004581,0,Romania
0,0,0,0,0.000687,0.007214,0,0,0,0,0.510134,0.000344,0,0,0,0.003779,0.11405,0.007214,0,0.06046,0.150464,0,0,0.032978,0.000687,0.05359,0.005496,0.020611,0,0.00584,0,0,0.001031,0,0,0,0.002061,0.006183,0.016489,0.000687,Romania
0.000907,0,0.003024,0.000302,0.070759,0.011793,0.005745,0.027215,0.080133,0.001512,0.047475,0,0,0.135168,0.019353,0.057151,0.036589,0.011793,0.035682,0.044451,0.050499,0.019655,0.012398,0.086786,0.000302,0,0.004838,0.032053,0.011188,0.017236,0.02026,0,0.047475,0.050197,0.02782,0.006653,0.015119,0,0.008467,0,Romania
0,0.288688,0.012368,0,0.022624,0.050679,0.004525,0.001508,0.011463,0,0.182805,0,0.000302,0.059125,0.011463,0.06003,0.041327,0.006637,0.00724,0.029563,0.014781,0.066968,0.007541,0.00543,0.000603,0,0.005732,0.002112,0.009955,0.007843,0.00905,0,0.004827,0.045551,0.00362,0.009351,0.000302,0.004525,0.011463,0,Romania
0,0.689062,0,0.00163,0,0.000181,0.003622,0.000181,0,0,0.020283,0,0.000181,0.051431,0.076422,0.021188,0,0,0,0.036762,0.003984,0.01322,0.001992,0.000543,0.000362,0.011047,0.001992,0,0.000543,0.010866,0.02318,0,0.000543,0.000543,0.002535,0.001087,0,0.015393,0.011228,0,Romania
0.001783,0.001783,0,0,0,0.114082,0,0.639929,0,0,0.049911,0,0.00713,0.005348,0,0.001783,0.026738,0,0,0.001783,0.032086,0.003565,0,0,0,0.010695,0.064171,0,0.023173,0,0.016043,0,0,0,0,0,0,0,0,0,Romania
0.001208,0.039372,0.004831,0,0.061836,0.056522,0,0.000725,0.11715,0,0.062077,0,0,0.190338,0.016425,0.054106,0.01401,0.036232,0.042512,0.012077,0.022705,0.002899,0.005314,0.090821,0.000242,0.000242,0,0,0.000725,0.011111,0.026329,0,0.097585,0.00314,0.007729,0.012319,0.008696,0,0.000483,0.000242,Romania
0.135177,0,0,0,0,0,0.016897,0,0,0.023041,0.485407,0.003072,0.069124,0,0,0.001536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050691,0,0,0.215054,0,0,0,0,0,Romania
0,0.453397,0,0,0.044234,0,0.07267,0,0.00316,0,0.077409,0,0.004739,0.006319,0,0.091627,0,0.053712,0,0.023697,0.044234,0.011058,0.00316,0.00316,0,0,0,0,0.037915,0.006319,0,0,0,0,0.030016,0,0.00316,0.025276,0.004739,0,Romania
0,0.283608,0,0,0,0.165655,0,0,0.019297,0,0.525802,0.000434,0.002168,0.000434,0,0,0,0,0,0,0,0.002385,0,0,0,0,0,0,0,0,0.000217,0,0,0,0,0,0,0,0,0,Romania
0,0.008399,0,0,0,0,0,0,0,0,0.104703,0,0,0.053191,0.026876,0.088466,0.128779,0.017917,0.06551,0,0.025196,0.107503,0.021837,0.150616,0.003359,0.012878,0.045913,0.00112,0,0,0.045913,0,0.039194,0.007279,0.014558,0,0.013998,0.007279,0.009518,0,Romania
0.004474,0,0,0.024609,0,0,0,0.595824,0.00522,0.126771,0,0,0.000746,0.107383,0,0,0,0.011186,0,0,0,0,0,0,0,0,0.005966,0.006711,0,0,0,0,0.007457,0,0,0,0.103654,0,0,0,Romania
0.009792,0.002448,0,0,0.020808,0.004896,0,0.073439,0.044064,0,0.001224,0.009792,0.26071,0.189718,0.031824,0.001224,0,0,0.004896,0.004896,0,0.015912,0,0,0.050184,0.073439,0,0,0.00612,0.017136,0.132191,0,0.004896,0,0.008568,0.02448,0.004896,0,0.002448,0,Romania
0,0.066719,0.005495,0,0,0,0.009419,0.371272,0.000785,0,0.012559,0,0,0,0,0.142857,0,0.022763,0,0.002355,0,0.021978,0.010204,0.041601,0.00157,0,0,0.003925,0.009419,0,0,0,0.240973,0,0,0.031397,0,0.00471,0,0,Romania
0,0.418776,0,0,0.007032,0.050633,0.012307,0.042194,0.006329,0,0.239803,0.000703,0,0.057314,0.002813,0.022152,0,0.009494,0.001055,0,0.042897,0.011252,0.003516,0,0,0.001758,0.001758,0.001055,0,0.01301,0.014065,0,0.028481,0.003165,0,0.001055,0.003165,0,0.004219,0,Romania
0,0.002255,0.036077,0.018038,0.128523,0.087937,0.005637,0.00451,0.003382,0,0.195039,0,0,0,0,0,0,0,0,0.050733,0.278467,0.001127,0.002255,0.073281,0,0.014656,0.024803,0.031567,0.012401,0.018038,0,0.005637,0,0,0,0,0.005637,0,0,0,Romania
0.017513,0,0,0.02014,0.105954,0.101576,0,0,0.127846,0,0.389667,0.000876,0,0.030648,0.000876,0.008757,0.021891,0.015762,0.000876,0.016637,0.003503,0,0.000876,0.055166,0.002627,0,0.045534,0,0,0.000876,0,0,0.014886,0,0,0.014011,0.001751,0.000876,0,0.000876,Romania
0.078431,0.001307,0,0,0.002614,0,0,0,0.001307,0,0,0,0.884967,0,0,0,0.001307,0,0,0,0,0,0,0,0,0.028758,0,0,0,0,0,0,0.001307,0,0,0,0,0,0,0,Romania
0.000633,0.210215,0.005276,0,0.096243,0.00591,0.000422,0.029337,0.019206,0,0.218024,0,0.003377,0.059941,0.012664,0.023005,0.042423,0.007387,0.012664,0.008864,0.022372,0.038413,0.000422,0.079992,0.002111,0.000633,0.018995,0.03377,0.002322,0.011186,0.006965,0,0.006965,0.006754,0.00802,0,0.001688,0,0.003588,0.000211,Romania
0,0.481378,0.078315,0,0.006613,0.011834,0.002088,0.029238,0,0,0.057431,0,0.000696,0.03063,0.001392,0.000696,0,0.002436,0.011834,0.032718,0.06126,0.075183,0.005569,0.026453,0.007658,0,0.008702,0,0.014271,0,0.014619,0,0.014967,0,0.011138,0.002088,0.001392,0.008006,0.001392,0,Romania
0,0,0.002478,0.022305,0.017348,0.001239,0.007435,0.038414,0.019827,0.006196,0,0,0,0.04461,0,0.225527,0.012392,0.126394,0,0.002478,0.001239,0,0.002478,0,0,0,0.309789,0.006196,0,0,0,0.002478,0.053284,0,0,0.053284,0.004957,0.039653,0,0,Romania
0,0.404432,0.004155,0,0,0,0.00277,0.108033,0.00831,0,0.01385,0,0,0.004155,0.105263,0.01108,0.084488,0,0.001385,0.00277,0.00831,0.001385,0.00554,0.026316,0,0.015235,0.044321,0,0.033241,0.01662,0,0,0.065097,0.001385,0,0.015235,0.00831,0.00831,0,0,Romania
0,0.519912,0,0,0,0.006637,0.005531,0,0.012168,0,0.146018,0.027655,0.013274,0,0,0,0,0,0,0,0,0,0,0.001106,0,0,0,0,0.266593,0,0.001106,0,0,0,0,0,0,0,0,0,Romania
0,0.002584,0,0,0.010336,0.325581,0,0,0,0,0.095607,0,0,0.175711,0.01292,0,0.02584,0.015504,0.010336,0.002584,0,0,0.005168,0,0.028424,0.005168,0.196382,0.01292,0,0,0,0,0.005168,0.010336,0.01292,0.031008,0,0,0.005168,0.010336,Romania
0,0.222222,0,0,0.074074,0,0,0,0,0,0,0,0.333333,0,0,0,0.074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037,0,0,0,0,0.259259,0,0,0,0,Romania
0,0.203704,0.069326,0,0,0,0,0,0,0,0.051757,0.00095,0,0.003324,0.104463,0.071225,0.01472,0,0.000475,0.017094,0,0.004274,0.009972,0.149573,0.011396,0.00095,0.10019,0.002849,0.00095,0.025166,0.037512,0,0.037987,0,0.061254,0,0.003324,0,0.017569,0,Romania
0.002627,0,0.002043,0.001168,0.006421,0.129013,0,0.005838,0,0,0.407764,0.000584,0.001168,0,0.005546,0.114127,0.049621,0.006421,0.000876,0.049912,0,0,0.001751,0,0,0,0.038821,0.03561,0.022767,0.005254,0,0,0.006713,0.06509,0,0,0.004962,0.035026,0.000876,0,Romania
0,0,0,0,0.004255,0.021277,0.004255,0,0,0,0.331915,0,0.4,0,0,0.234043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004255,0,0,0,0,0,0,0,0,Romania
0.000272,0.06921,0.055586,0.001362,0.012807,0.013896,0.025613,0.001907,0.009809,0,0.273569,0.005177,0.005995,0.122888,0.00436,0.045777,0.009264,0.018256,0.010354,0.002452,0.008719,0.094823,0.003542,0.084741,0,0.007902,0.00109,0.003542,0.000272,0.023706,0.028338,0,0.018801,0.00109,0.009809,0.001635,0.018256,0.004632,0.000272,0.000272,Romania
0,0,0.00584,0,0.118149,0.178347,0.000898,0,0.088949,0.002695,0.157233,0,0,0.08221,0,0.049416,0.032345,0.000898,0,0.024708,0.042677,0.016622,0.00584,0.015274,0.015723,0.005391,0.016173,0.013028,0.007188,0.000449,0,0,0.045822,0.044025,0.004942,0.018419,0.003594,0,0.002246,0.000898,Romania
0,0.000961,0,0,0.001442,0.001442,0.432965,0.441134,0.000961,0,0.002883,0.001442,0,0,0,0,0.008169,0,0,0,0,0.000481,0,0,0,0,0.108121,0,0,0,0,0,0,0,0,0,0,0,0,0,Romania
0,0.001674,0,0.000558,0,0.038504,0,0.000558,0,0,0.108259,0.000558,0.555246,0.144531,0,0.048549,0,0,0,0,0,0.086496,0,0,0.003906,0,0,0,0,0.00279,0,0,0,0.008371,0,0,0,0,0,0,Romania
0.076044,0,0.02336,0.000994,0.013419,0.000497,0.02336,0,0.007952,0.000497,0.264414,0.000994,0.00497,0.02833,0,0.040755,0.063618,0.008946,0,0.026839,0.022863,0.090457,0,0.019881,0,0.003479,0.043738,0.006461,0.029821,0.001491,0.017893,0,0.008946,0.079523,0.078529,0,0.000497,0,0.011431,0,Romania
0.000495,0.00099,0,0,0.005443,0.002474,0.00099,0.003958,0.081643,0,0.261752,0,0.000495,0.092528,0,0,0.022761,0,0.016329,0.044532,0,0.184067,0,0.082138,0,0.004948,0.03711,0.05146,0.023751,0.030678,0.016823,0,0.005443,0,0.004948,0,0.00099,0.008412,0.014844,0,Romania
0,0.717619,0.008413,0.000317,0.005238,0.000794,0,0.000159,0.00619,0,0.121587,0,0,0.025556,0,0.020952,0.017619,0,0.01,0.002698,0,0.000159,0.001111,0.023016,0,0.003016,0.005397,0.007937,0,0.007143,0,0,0.00127,0,0.003968,0.00381,0,0.000635,0.005397,0,Romania
0,0.003571,0,0,0.046429,0.048661,0,0,0,0,0.344643,0,0.003571,0.001786,0,0.053125,0.052679,0.012946,0,0.044643,0.089286,0.086607,0.029911,0,0,0,0,0.032143,0.007589,0.017857,0.045089,0.000446,0,0.079018,0,0,0,0,0,0,Romania
0.0045,0.0005,0,0,0.091,0.001,0,0.1555,0.074,0,0.0485,0.0035,0,0,0.044,0.0595,0,0.0155,0.002,0.0575,0,0.142,0.0025,0.0735,0,0,0.0015,0,0.0375,0.005,0,0,0.0135,0.13,0.0195,0,0.007,0.01,0.0005,0.0005,Romania
0.00838,0.715793,0,0,0.01127,0.004046,0,0,0.015316,0,0.067331,0,0,0.019939,0.022107,0.021095,0,0.007513,0.002745,0.017628,0,0.012426,0.000722,0,0.004046,0.004335,0.012859,0,0.006502,0,0.005491,0,0.003757,0.027019,0.000289,0.003468,0.001156,0.004479,0.000289,0,Romania
0,0.807977,0,0,0.000652,0.000217,0.007607,0.000435,0.000109,0,0.083243,0,0.000217,0.00815,0,0.007064,0,0.007064,0.003586,0.001087,0,0.050098,0.00163,0.006194,0.000109,0.002608,0,0,0.000978,0,0.005434,0,0.000543,0,0.001956,0.000109,0.000217,0,0.002717,0,Romania
0,0.753928,0,0,0,0.001571,0.014533,0,0.007855,0,0.065004,0.000589,0,0.029458,0.00216,0.020817,0,0,0.001375,0.002946,0.00216,0.0326,0.000786,0,0.000589,0.008445,0.005892,0,0.012962,0.009034,0,0,0.00491,0,0.000786,0.009427,0.000982,0.010998,0,0.000196,Romania
0,0.013777,0.009358,0.00052,0,0,0.344944,0.00052,0.018196,0.103977,0.04549,0.00182,0,0.193917,0.010918,0.030933,0.051209,0.010398,0.005979,0.009098,0.020795,0.008058,0.007278,0.057967,0,0.00208,0.016116,0,0,0,0,0,0.020016,0,0,0.013257,0,0,0.003379,0,Romania
0.001033,0,0,0,0,0,0.017562,0,0,0,0.011364,0,0,0,0,0,0.391529,0,0,0,0,0.170455,0.016529,0,0,0,0.090909,0,0.014463,0.009298,0,0,0,0.009298,0.07438,0,0,0.193182,0,0,Romania
0,0.040816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959184,0,0,0,0,0,0,0,0,0,0,0,0,0,Romania
0.001859,0.246932,0,0,0.003347,0.072146,0.058758,0.000744,0.012272,0.017851,0.124582,0.000744,0.001488,0.090368,0,0.049089,0.035701,0.00595,0,0.036817,0.050948,0.060617,0.003719,0.014504,0,0,0.018594,0.000744,0.00595,0.005578,0.020454,0,0.002975,0.009297,0.018222,0,0.003347,0.017107,0.009297,0,Romania
0.000547,0.154899,0.086754,0,0.154899,0.002189,0.028736,0,0,0,0.168856,0,0,0.000274,0,0.082375,0.033662,0,0.006294,0.014778,0.062124,0.012042,0.026546,0.061303,0,0.001095,0.025725,0,0.009305,0.001916,0.030925,0,0.016968,0,0.013684,0.004105,0,0,0,0,Romania
0.000545,0.020174,0.029989,0,0,0.027808,0,0.001091,0.004362,0,0.077972,0,0.002181,0,0.037623,0.104689,0.013631,0.01036,0.009815,0.023446,0.050709,0.391494,0,0.067067,0.014177,0,0.001091,0,0.01036,0.001091,0,0,0.022901,0.008179,0.022356,0.025082,0.002726,0.018539,0.000545,0,Romania
0.000286,0.12024,0,0,0,0,0.000286,0,0,0,0.038362,0,0,0.004581,0.241626,0.131692,0.007157,0,0.034927,0.008589,0.017463,0.024048,0.02548,0.126539,0.013455,0.004581,0.000286,0,0.001145,0.085313,0,0,0.037504,0.00229,0.043516,0,0.029488,0,0.000573,0.000573,Romania
0.001299,0.033781,0.01256,0.007362,0.007796,0.178432,0.000866,0,0.001732,0,0.001299,0,0.001299,0.136856,0,0.003465,0.057601,0,0.01126,0.01126,0,0,0.001299,0.039411,0.009095,0.001732,0.377653,0.003465,0.001299,0.014292,0,0.002599,0.024253,0.033348,0,0.016024,0.008229,0,0.000433,0,Romania
0,0.001034,0.001034,0,0.090486,0.197518,0,0.252844,0.089969,0,0.049121,0.007239,0,0.111686,0,0.012927,0.001034,0.009307,0,0,0.025336,0,0,0,0.032575,0,0.041365,0,0,0,0,0,0.054809,0.004137,0,0.006722,0.006205,0.004654,0,0,Romania
0,0,0,0,0,0,0,0.428571,0,0,0,0,0,0.142857,0,0.142857,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romania
0,0.825222,0,0,0.007798,0,0.010756,0.035493,0,0,0.000269,0,0,0,0.001076,0.008067,0,0.00484,0.001076,0.044905,0.023931,0,0.003227,0,0.006722,0,0,0.001076,0.000807,0.011831,0.006722,0,0.000807,0.001882,0,0.002689,0.000807,0,0,0,Romania
0,0.002268,0.052721,0,0.000567,0.031746,0,0,0.001701,0,0.14059,0,0,0.006803,0.018141,0.00737,0.157596,0,0.078798,0.00737,0.086168,0,0.024376,0.120748,0,0,0.004535,0,0.004535,0.086735,0,0,0.031746,0.043651,0,0.036281,0.003968,0,0.051587,0,Romania
0.002116,0.143877,0.018514,0,0.033589,0,0.0968,0.027506,0.052632,0,0.044697,0,0,0.271357,0.000793,0.002116,0.095477,0,0.013488,0.017985,0.045226,0.006612,0,0.034382,0.008992,0,0.03835,0.010844,0.009257,0,0.000529,0,0.005025,0,0.006083,0,0.003438,0.003174,0.007141,0,Romania
0.018401,0,0,0.012056,0.046954,0,0.133883,0.000635,0.005711,0,0.093909,0.001269,0.000635,0.140863,0,0.043782,0.001269,0.044416,0.086929,0.024112,0,0.140228,0.019036,0,0,0,0.001904,0.001904,0.008883,0.000635,0.049492,0,0.010152,0,0.084391,0.01967,0.002538,0,0.006345,0,Romania
0.001236,0.682649,0,0,0.007419,0,0,0.003847,0.016761,0,0.03723,0.000275,0,0.056601,0.018272,0.011128,0.000962,0,0.005907,0.010441,0.013326,0.006045,0.000824,0.052342,0.001649,0.00261,0.009342,0.001786,0.002335,0,0.009617,0,0.030499,0,0,0.008792,0.007831,0.000275,0,0,Romania
0,0,0,0.108808,0.055268,0.074266,0.022453,0,0.003454,0,0.364421,0.008636,0.003454,0,0,0,0.029361,0,0,0.093264,0,0,0,0,0.001727,0,0.224525,0,0.008636,0,0,0,0,0,0,0,0,0,0,0.001727,Romania
0.000186,0.382194,0.009126,0,0.009126,0.001118,0.009871,0.000559,0.03185,0,0.237288,0,0.008568,0.011175,0.004284,0.014528,0.064817,0.002235,0,0.01043,0.03334,0.021792,0.000745,0.075247,0.000373,0.003539,0.000745,0,0.005215,0.007823,0.006146,0,0,0.031477,0,0.002049,0.003166,0.006891,0.004098,0,Romania
0,0.382641,0.040597,0,0,0,0,0,0,0,0.028465,0,0,0.100327,0.019132,0.034998,0.0028,0,0.014466,0.037331,0.031265,0.025665,0.0014,0.092394,0.003733,0.007,0.0042,0.014466,0.005133,0.018665,0.037797,0,0.025665,0.016799,0.008399,0.010266,0.007,0.022399,0.007,0,Romania
0.005295,0,0.002269,0,0.080938,0,0.019667,0.044629,0.025719,0,0.037821,0,0,0.011346,0.021936,0.039334,0.016641,0.004539,0.012103,0.12708,0.031014,0.024962,0.004539,0.133888,0.012859,0.005295,0.006051,0.015129,0.033283,0.026475,0.052194,0,0.149017,0,0.012103,0.006051,0.003026,0.003026,0.03177,0,Romania
0,0,0,0.002101,0,0,0.008403,0,0,0,0,0.048319,0,0,0,0.002101,0,0,0,0.334034,0,0,0,0,0.016807,0.111345,0.042017,0,0.434874,0,0,0,0,0,0,0,0,0,0,0,Romania
0,0.415622,0.059788,0,0.003616,0.000241,0.060752,0.023385,0.00217,0,0.012536,0.001688,0.000241,0.001688,0.009402,0.017599,0.050386,0.011572,0.036162,0.013983,0,0.061958,0.003134,0.061716,0,0.00675,0.015911,0.001205,0.007473,0.021215,0.019286,0,0.007715,0.004098,0,0.012054,0.011813,0.032787,0.012054,0,Romania
0.003058,0.327217,0.01597,0,0.001359,0.00068,0,0.093782,0.006796,0,0.08087,0.00034,0,0,0,0.029562,0.020048,0.004417,0,0.072715,0,0.234115,0,0.045532,0,0.01631,0.016989,0,0.001019,0.009174,0,0,0.00034,0.001699,0.004417,0,0.003058,0.001019,0.009514,0,Romania
0.091823,0.002186,0.024923,0.001312,0.000437,0.027547,0.046349,0,0.005247,0,0.138172,0.000437,0,0.139921,0.102317,0.07171,0.031045,0.011369,0.021863,0.042851,0.026235,0.038916,0.005684,0,0.003498,0.001749,0.03979,0.012243,0.007871,0.024486,0.021425,0,0.029296,0,0.014867,0.000875,0.003498,0.006122,0.003935,0,Romania
0,0.266629,0,0,0,0.321774,0,0,0.001706,0,0.068789,0.001706,0,0.000569,0,0.009096,0.037521,0.000569,0,0,0.091529,0.118249,0.000569,0,0,0,0,0,0.02274,0,0,0,0,0.002274,0.000569,0.029562,0,0.025583,0.000569,0,Romania
0.001088,0.468886,0,0.000218,0,0,0,0.005222,0,0,0.189513,0.001305,0,0,0,0.029809,0.061793,0.021105,0,0.025892,0.014143,0.004787,0.005657,0.051349,0.009791,0.013708,0,0,0.024804,0,0.014795,0,0,0.026762,0.010661,0,0.001958,0,0.016754,0,Romania
0,0.666245,0.011664,0,0.004918,0.003513,0.000141,0,0.010118,0,0.023328,0,0,0.041456,0.012085,0.01335,0.038083,0,0.000422,0.020798,0.025436,0.037381,0.00267,0.019112,0.001827,0.00253,0.002811,0.000281,0.009837,0.006183,0.009415,0,0.005481,0.017144,0.002811,0.003092,0.000703,0.001967,0.0052,0,Romania
0.001902,0.560753,0.006655,0,0.006845,0.00038,0.00038,0,0.067884,0,0.143563,0,0,0.03841,0,0.009888,0.016733,0,0,0.005324,0.016733,0.010458,0.001141,0.023198,0,0.006655,0.03822,0.015022,0.009127,0.001141,0,0.001711,0.00019,0,0.006845,0.004373,0,0.001521,0.004944,0,Romania
0,0.117381,0,0,0.007336,0.002822,0.001693,0.003386,0.012415,0,0.007901,0,0,0.138826,0.013544,0,0.006208,0.00395,0.026524,0.002257,0,0.042889,0.001129,0.115688,0.000564,0.001129,0.1693,0,0.000564,0.030474,0.060948,0,0.011851,0.002822,0.044018,0.017494,0.01298,0.143905,0,0,Romania
0,0.046154,0,0,0.569231,0,0,0,0.030769,0.061538,0,0,0.061538,0.046154,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0,0,0,0,0.107692,0,0,0,0,0,0,0,0,Romania
0.002268,0,0.007937,0,0,0.043651,0.003968,0,0.001134,0,0.520975,0.000567,0.002268,0,0,0.000567,0.137188,0.000567,0,0,0,0.10941,0,0.006236,0.001701,0.018707,0.029478,0.002268,0.082766,0,0,0,0,0,0,0.028345,0,0,0,0,Romania
0.093773,0.002251,0.034509,0,0,0.003001,0.090023,0,0.00075,0,0.141035,0,0,0.015004,0,0.069017,0.029257,0.008252,0.004501,0.066767,0.098275,0.003751,0,0.212303,0.011253,0,0.012753,0.00075,0.005251,0.025506,0.046512,0,0,0.00075,0.014254,0,0,0,0.010503,0,Romania
0.003429,0.021262,0.019204,0,0.002743,0.006859,0.004801,0.0631,0.058299,0.001372,0.073388,0,0,0.41358,0.000686,0.048697,0.043896,0.010288,0.013032,0.005487,0.028807,0.008916,0,0,0,0.006173,0.067901,0.015775,0.012346,0.021262,0,0,0.02332,0.018519,0,0.003429,0,0,0.003429,0,Romania
